user_id,orders_30d,avg_order_value,last_order_date,segment,segment_month
U024618,4,837.7175,2024-05-22,regular,2024-04-01
U024621,8,478.53875,2024-05-28,power,2024-04-01
U024626,4,637.7725,2024-05-21,regular,2024-04-01
U024628,2,879.265,2024-05-19,casual,2024-04-01
U024630,1,420.47,2024-05-27,casual,2024-04-01
U024631,1,1186.81,2024-05-01,casual,2024-04-01
U024634,1,641.72,2024-05-14,casual,2024-04-01
U024635,3,585.63,2024-05-22,casual,2024-04-01
U024641,2,307.2,2024-05-24,casual,2024-04-01
U024642,1,278.31,2024-05-14,casual,2024-04-01
U024643,3,752.8000000000001,2024-05-29,casual,2024-04-01
U024648,1,180.06,2024-05-05,casual,2024-04-01
U024650,1,581.49,2024-05-03,casual,2024-04-01
U024651,1,593.29,2024-05-09,casual,2024-04-01
U024656,2,463.355,2024-05-18,casual,2024-04-01
U024659,3,700.2066666666666,2024-05-20,casual,2024-04-01
U024665,1,716.18,2024-05-04,casual,2024-04-01
U024668,1,1047.11,2024-05-14,casual,2024-04-01
U024671,5,649.5640000000001,2024-05-18,regular,2024-04-01
U024675,1,599.15,2024-05-28,casual,2024-04-01
U024684,2,800.41,2024-05-21,casual,2024-04-01
U024696,2,189.265,2024-05-20,casual,2024-04-01
U024700,1,181.97,2024-05-02,casual,2024-04-01
U024714,2,661.695,2024-05-28,casual,2024-04-01
U024719,1,505.25,2024-05-06,casual,2024-04-01
U024726,4,653.7874999999999,2024-05-27,regular,2024-04-01
U024732,2,937.6400000000001,2024-05-12,casual,2024-04-01
U024733,1,405.2,2024-05-10,casual,2024-04-01
U024734,3,627.87,2024-05-21,casual,2024-04-01
U024736,4,755.42,2024-05-26,regular,2024-04-01
U024741,2,209.48999999999998,2024-05-25,casual,2024-04-01
U024747,6,708.82,2024-05-28,regular,2024-04-01
U024752,1,485.55,2024-04-30,casual,2024-04-01
U024754,1,296.94,2024-05-21,casual,2024-04-01
U024758,4,610.97,2024-05-28,regular,2024-04-01
U024761,1,292.57,2024-05-12,casual,2024-04-01
U024762,1,816.41,2024-05-27,casual,2024-04-01
U024767,2,864.5899999999999,2024-05-06,casual,2024-04-01
U024772,4,820.885,2024-05-28,regular,2024-04-01
U024775,7,584.9528571428572,2024-05-25,regular,2024-04-01
U024780,1,892.49,2024-05-16,casual,2024-04-01
U024784,2,404.35,2024-05-17,casual,2024-04-01
U024787,1,1054.53,2024-05-17,casual,2024-04-01
U024794,1,1056.22,2024-05-18,casual,2024-04-01
U024805,1,393.75,2024-05-27,casual,2024-04-01
U024811,3,732.0366666666667,2024-05-28,casual,2024-04-01
U024819,1,452.7,2024-05-21,casual,2024-04-01
U024822,1,996.0,2024-05-13,casual,2024-04-01
U024824,1,356.91,2024-05-14,casual,2024-04-01
U024825,1,877.74,2024-05-17,casual,2024-04-01
U024828,4,692.7524999999999,2024-05-18,regular,2024-04-01
U024831,2,566.745,2024-05-17,casual,2024-04-01
U024841,1,630.38,2024-05-13,casual,2024-04-01
U024842,1,753.91,2024-05-11,casual,2024-04-01
U024846,1,490.81,2024-05-25,casual,2024-04-01
U024848,1,502.73,2024-05-28,casual,2024-04-01
U024849,2,747.16,2024-05-19,casual,2024-04-01
U024850,1,207.37,2024-05-23,casual,2024-04-01
U024855,1,949.99,2024-05-12,casual,2024-04-01
U024858,1,1099.71,2024-05-02,casual,2024-04-01
U024861,3,711.66,2024-05-24,casual,2024-04-01
U024873,5,781.874,2024-05-28,regular,2024-04-01
U024875,4,610.3325,2024-05-24,regular,2024-04-01
U024878,1,622.99,2024-05-06,casual,2024-04-01
U024880,6,404.46666666666664,2024-05-29,regular,2024-04-01
U024882,1,265.4,2024-05-13,casual,2024-04-01
U024884,1,389.64,2024-05-24,casual,2024-04-01
U024886,1,469.92,2024-05-03,casual,2024-04-01
U024888,1,457.55,2024-05-21,casual,2024-04-01
U024895,1,293.08,2024-05-14,casual,2024-04-01
U024896,1,1027.11,2024-05-19,casual,2024-04-01
U024903,2,923.1600000000001,2024-05-21,casual,2024-04-01
U024904,1,954.1,2024-05-14,casual,2024-04-01
U024910,1,1059.55,2024-05-20,casual,2024-04-01
U024912,2,498.44999999999993,2024-05-21,casual,2024-04-01
U024913,2,634.78,2024-05-08,casual,2024-04-01
U024914,5,524.938,2024-05-26,regular,2024-04-01
U024916,1,964.15,2024-05-17,casual,2024-04-01
U024920,1,526.26,2024-05-06,casual,2024-04-01
U024923,2,398.145,2024-05-22,casual,2024-04-01
U024925,5,622.35,2024-05-15,regular,2024-04-01
U024926,1,936.35,2024-04-30,casual,2024-04-01
U024927,1,193.26,2024-05-15,casual,2024-04-01
U024928,1,844.26,2024-05-08,casual,2024-04-01
U024933,1,1165.36,2024-05-16,casual,2024-04-01
U024939,1,456.87,2024-05-28,casual,2024-04-01
U024940,11,577.8545454545455,2024-05-27,power,2024-04-01
U024941,2,1038.375,2024-05-29,casual,2024-04-01
U024942,1,208.54,2024-05-02,casual,2024-04-01
U024947,7,669.6914285714286,2024-05-27,regular,2024-04-01
U024951,1,595.66,2024-05-28,casual,2024-04-01
U024953,3,778.0866666666667,2024-05-24,casual,2024-04-01
U024961,6,556.7416666666667,2024-05-29,regular,2024-04-01
U024972,4,607.2525,2024-05-28,regular,2024-04-01
U024974,5,514.76,2024-05-26,regular,2024-04-01
U025001,3,700.3133333333334,2024-05-28,casual,2024-04-01
U025002,4,751.025,2024-05-15,regular,2024-04-01
U025006,3,673.7266666666667,2024-05-23,casual,2024-04-01
U025021,6,895.57,2024-05-28,regular,2024-04-01
U025044,2,666.4749999999999,2024-05-15,casual,2024-04-01
U025045,1,141.56,2024-05-18,casual,2024-04-01
U025047,4,453.30499999999995,2024-05-27,regular,2024-04-01
U025049,1,172.34,2024-05-12,casual,2024-04-01
U025050,1,1191.71,2024-05-18,casual,2024-04-01
U025051,1,584.92,2024-05-24,casual,2024-04-01
U025058,1,898.85,2024-05-27,casual,2024-04-01
U025061,1,791.58,2024-05-08,casual,2024-04-01
U025064,1,859.87,2024-05-15,casual,2024-04-01
U025065,1,1095.77,2024-05-18,casual,2024-04-01
U025066,1,124.2,2024-05-06,casual,2024-04-01
U025089,1,140.61,2024-05-14,casual,2024-04-01
U025101,1,418.31,2024-05-15,casual,2024-04-01
U025107,2,514.485,2024-05-29,casual,2024-04-01
U025117,2,650.84,2024-05-23,casual,2024-04-01
U025118,1,909.19,2024-05-20,casual,2024-04-01
U025121,2,407.38,2024-05-26,casual,2024-04-01
U025129,1,657.01,2024-05-29,casual,2024-04-01
U025130,7,542.4599999999999,2024-05-27,regular,2024-04-01
U025145,2,392.96,2024-05-16,casual,2024-04-01
U025147,1,513.11,2024-05-25,casual,2024-04-01
U025150,5,452.71999999999997,2024-05-16,regular,2024-04-01
U025158,1,876.26,2024-05-06,casual,2024-04-01
U025168,1,1151.27,2024-05-10,casual,2024-04-01
U025170,8,691.5775,2024-05-29,power,2024-04-01
U025171,3,529.5400000000001,2024-05-17,casual,2024-04-01
U025173,6,662.8266666666667,2024-05-21,regular,2024-04-01
U025186,1,882.5,2024-05-26,casual,2024-04-01
U025193,1,1003.28,2024-05-06,casual,2024-04-01
U025197,1,316.96,2024-05-24,casual,2024-04-01
U025204,1,682.82,2024-05-26,casual,2024-04-01
U025206,1,545.62,2024-05-10,casual,2024-04-01
U025207,1,836.08,2024-05-28,casual,2024-04-01
U025208,3,695.8366666666667,2024-05-26,casual,2024-04-01
U025212,3,491.34,2024-05-18,casual,2024-04-01
U025213,2,735.56,2024-05-24,casual,2024-04-01
U025215,6,742.715,2024-05-29,regular,2024-04-01
U025216,2,442.08,2024-05-10,casual,2024-04-01
U025219,3,778.3699999999999,2024-05-27,casual,2024-04-01
U025223,2,534.61,2024-05-17,casual,2024-04-01
U025232,1,308.65,2024-05-26,casual,2024-04-01
U025239,1,448.72,2024-05-15,casual,2024-04-01
U025243,1,1040.91,2024-05-07,casual,2024-04-01
U025245,2,741.01,2024-05-08,casual,2024-04-01
U025247,1,1128.07,2024-05-25,casual,2024-04-01
U025250,1,647.75,2024-05-08,casual,2024-04-01
U025253,1,279.12,2024-05-24,casual,2024-04-01
U025255,1,405.75,2024-05-01,casual,2024-04-01
U025259,3,645.9266666666666,2024-05-27,casual,2024-04-01
U025260,1,192.72,2024-05-27,casual,2024-04-01
U025263,2,979.5450000000001,2024-05-22,casual,2024-04-01
U025266,4,648.785,2024-05-20,regular,2024-04-01
U025269,2,271.255,2024-05-29,casual,2024-04-01
U025271,1,1076.61,2024-05-25,casual,2024-04-01
U025279,2,747.96,2024-05-21,casual,2024-04-01
U025282,1,1164.43,2024-05-17,casual,2024-04-01
U025284,2,393.175,2024-05-08,casual,2024-04-01
U025286,2,240.125,2024-05-27,casual,2024-04-01
U025289,2,839.405,2024-05-29,casual,2024-04-01
U025292,1,113.5,2024-05-10,casual,2024-04-01
U025298,2,480.26,2024-05-29,casual,2024-04-01
U025299,1,626.04,2024-05-23,casual,2024-04-01
U025307,1,294.4,2024-05-09,casual,2024-04-01
U025318,2,625.6,2024-05-26,casual,2024-04-01
U025319,1,274.15,2024-05-23,casual,2024-04-01
U025321,4,629.7375,2024-05-18,regular,2024-04-01
U025323,1,720.88,2024-05-08,casual,2024-04-01
U025326,1,220.14,2024-05-23,casual,2024-04-01
U025327,2,504.0,2024-05-26,casual,2024-04-01
U025328,3,495.05,2024-05-09,casual,2024-04-01
U025329,1,955.99,2024-05-04,casual,2024-04-01
U025333,2,699.67,2024-05-28,casual,2024-04-01
U025343,1,237.52,2024-05-19,casual,2024-04-01
U025345,1,655.22,2024-05-26,casual,2024-04-01
U025346,1,672.95,2024-05-07,casual,2024-04-01
U025348,3,672.5799999999999,2024-05-24,casual,2024-04-01
U025350,1,802.77,2024-05-01,casual,2024-04-01
U025351,1,1146.84,2024-05-20,casual,2024-04-01
U025357,2,923.75,2024-05-15,casual,2024-04-01
U025359,1,845.39,2024-05-19,casual,2024-04-01
U025362,1,619.98,2024-05-15,casual,2024-04-01
U025368,2,928.8100000000001,2024-05-23,casual,2024-04-01
U025375,7,564.85,2024-05-28,regular,2024-04-01
U025391,1,188.11,2024-05-16,casual,2024-04-01
U025403,3,770.9433333333333,2024-05-17,casual,2024-04-01
U025407,1,173.78,2024-05-06,casual,2024-04-01
U025411,4,995.0699999999999,2024-05-29,regular,2024-04-01
U025416,1,495.18,2024-05-24,casual,2024-04-01
U025417,1,842.91,2024-05-24,casual,2024-04-01
U025424,5,675.336,2024-05-25,regular,2024-04-01
U025426,2,713.965,2024-05-15,casual,2024-04-01
U025428,10,581.1600000000001,2024-05-28,power,2024-04-01
U025432,6,603.465,2024-05-21,regular,2024-04-01
U025434,1,104.32,2024-05-26,casual,2024-04-01
U025438,1,482.01,2024-05-13,casual,2024-04-01
U025439,1,731.9,2024-05-11,casual,2024-04-01
U025453,1,636.55,2024-04-30,casual,2024-04-01
U025455,1,497.95,2024-05-20,casual,2024-04-01
U025456,2,919.095,2024-05-27,casual,2024-04-01
U025467,2,798.255,2024-05-22,casual,2024-04-01
U025477,4,993.5174999999999,2024-05-10,regular,2024-04-01
U025480,3,899.6866666666666,2024-05-26,casual,2024-04-01
U025482,3,931.4833333333332,2024-05-24,casual,2024-04-01
U025491,1,1022.35,2024-05-05,casual,2024-04-01
U025492,1,620.24,2024-05-28,casual,2024-04-01
U025495,2,768.01,2024-05-18,casual,2024-04-01
U025498,2,1079.4099999999999,2024-05-18,casual,2024-04-01
U025508,8,757.31125,2024-05-24,power,2024-04-01
U025509,6,671.38,2024-05-29,regular,2024-04-01
U025515,1,737.99,2024-05-26,casual,2024-04-01
U025516,2,582.575,2024-05-14,casual,2024-04-01
U025522,2,238.145,2024-05-24,casual,2024-04-01
U025523,2,487.865,2024-05-26,casual,2024-04-01
U025526,6,609.8083333333333,2024-05-22,regular,2024-04-01
U025529,1,726.18,2024-05-27,casual,2024-04-01
U025530,1,95.72,2024-05-07,casual,2024-04-01
U025531,3,534.69,2024-05-26,casual,2024-04-01
U025533,1,829.61,2024-05-22,casual,2024-04-01
U025534,1,758.48,2024-05-05,casual,2024-04-01
U025545,2,1069.86,2024-05-26,casual,2024-04-01
U025546,1,549.14,2024-05-14,casual,2024-04-01
U025547,3,283.54333333333335,2024-05-29,casual,2024-04-01
U025555,3,622.25,2024-05-11,casual,2024-04-01
U025560,1,329.11,2024-05-12,casual,2024-04-01
U025565,2,501.34000000000003,2024-05-20,casual,2024-04-01
U025567,1,628.87,2024-05-16,casual,2024-04-01
U025575,1,635.25,2024-05-01,casual,2024-04-01
U025576,1,717.82,2024-05-27,casual,2024-04-01
U025577,1,957.9,2024-05-29,casual,2024-04-01
U025578,8,748.6975,2024-05-23,power,2024-04-01
U025583,1,668.9,2024-05-09,casual,2024-04-01
U025588,1,317.03,2024-05-05,casual,2024-04-01
U025589,2,470.385,2024-05-22,casual,2024-04-01
U025597,2,532.0649999999999,2024-05-23,casual,2024-04-01
U025599,2,848.935,2024-05-23,casual,2024-04-01
U025600,1,189.91,2024-05-29,casual,2024-04-01
U025601,1,191.15,2024-05-28,casual,2024-04-01
U025604,1,296.27,2024-04-30,casual,2024-04-01
U025612,1,1017.22,2024-05-19,casual,2024-04-01
U025614,1,576.8,2024-05-17,casual,2024-04-01
U025632,2,784.425,2024-05-29,casual,2024-04-01
U025639,3,766.8866666666667,2024-05-27,casual,2024-04-01
U025641,4,601.6975,2024-05-13,regular,2024-04-01
U025648,1,468.97,2024-04-30,casual,2024-04-01
U025653,5,845.882,2024-05-22,regular,2024-04-01
U025659,1,654.72,2024-05-10,casual,2024-04-01
U025660,1,542.98,2024-05-20,casual,2024-04-01
U025662,1,417.16,2024-05-18,casual,2024-04-01
U025666,1,234.1,2024-05-10,casual,2024-04-01
U025672,3,828.1766666666666,2024-05-29,casual,2024-04-01
U025677,1,183.54,2024-05-27,casual,2024-04-01
U025678,6,773.745,2024-05-19,regular,2024-04-01
U025683,3,834.63,2024-05-20,casual,2024-04-01
U025684,3,1078.06,2024-05-29,casual,2024-04-01
U025686,1,898.69,2024-05-07,casual,2024-04-01
U025696,1,643.87,2024-05-16,casual,2024-04-01
U025697,1,320.82,2024-05-23,casual,2024-04-01
U025702,2,931.6,2024-05-13,casual,2024-04-01
U025708,1,348.23,2024-05-14,casual,2024-04-01
U025712,4,577.9675,2024-05-26,regular,2024-04-01
U025714,1,350.49,2024-05-27,casual,2024-04-01
U025721,4,680.7975,2024-05-29,regular,2024-04-01
U025722,3,685.7266666666666,2024-05-10,casual,2024-04-01
U025726,1,464.34,2024-05-07,casual,2024-04-01
U025727,2,1026.695,2024-05-08,casual,2024-04-01
U025731,1,173.96,2024-05-22,casual,2024-04-01
U025732,1,461.46,2024-05-14,casual,2024-04-01
U025733,3,576.7033333333334,2024-05-25,casual,2024-04-01
U025734,1,201.19,2024-05-27,casual,2024-04-01
U025740,1,1050.14,2024-05-28,casual,2024-04-01
U025741,1,509.07,2024-05-08,casual,2024-04-01
U025743,2,459.935,2024-05-09,casual,2024-04-01
U025747,3,825.8766666666666,2024-05-22,casual,2024-04-01
U025754,1,895.95,2024-05-14,casual,2024-04-01
U025756,3,898.8800000000001,2024-05-25,casual,2024-04-01
U025760,2,750.385,2024-05-21,casual,2024-04-01
U025766,2,918.23,2024-05-18,casual,2024-04-01
U025767,3,786.3100000000001,2024-05-28,casual,2024-04-01
U025771,3,501.99,2024-05-27,casual,2024-04-01
U025773,2,927.72,2024-05-23,casual,2024-04-01
U025776,1,817.52,2024-05-01,casual,2024-04-01
U025785,3,798.59,2024-05-25,casual,2024-04-01
U025787,2,713.8,2024-05-26,casual,2024-04-01
U025796,1,871.54,2024-05-05,casual,2024-04-01
U025805,1,770.25,2024-05-13,casual,2024-04-01
U025808,4,378.58250000000004,2024-05-27,regular,2024-04-01
U025809,1,570.39,2024-05-25,casual,2024-04-01
U025818,2,405.09,2024-05-29,casual,2024-04-01
U025821,1,784.34,2024-05-13,casual,2024-04-01
U025824,4,763.0074999999999,2024-05-28,regular,2024-04-01
U025836,3,553.8233333333334,2024-05-27,casual,2024-04-01
U025844,6,724.31,2024-05-29,regular,2024-04-01
U025848,7,836.4757142857143,2024-05-17,regular,2024-04-01
U025850,1,294.25,2024-05-05,casual,2024-04-01
U025855,1,566.65,2024-05-28,casual,2024-04-01
U025856,1,931.0,2024-05-29,casual,2024-04-01
U025858,1,367.51,2024-05-13,casual,2024-04-01
U025862,4,673.6875,2024-05-26,regular,2024-04-01
U025865,1,1169.03,2024-05-21,casual,2024-04-01
U025878,1,183.79,2024-05-02,casual,2024-04-01
U025883,2,566.85,2024-05-26,casual,2024-04-01
U025884,5,789.1800000000001,2024-05-27,regular,2024-04-01
U025887,3,603.7166666666667,2024-05-26,casual,2024-04-01
U025888,1,691.57,2024-05-16,casual,2024-04-01
U025892,1,165.02,2024-05-28,casual,2024-04-01
U025894,1,314.09,2024-05-17,casual,2024-04-01
U025895,4,749.5675,2024-05-24,regular,2024-04-01
U025899,3,762.3733333333333,2024-05-25,casual,2024-04-01
U025906,1,170.25,2024-05-05,casual,2024-04-01
U025911,1,678.1,2024-05-15,casual,2024-04-01
U025912,2,566.545,2024-05-15,casual,2024-04-01
U025921,1,274.03,2024-05-22,casual,2024-04-01
U025924,6,616.1466666666666,2024-05-27,regular,2024-04-01
U025926,3,801.7666666666668,2024-05-29,casual,2024-04-01
U025927,1,494.58,2024-05-01,casual,2024-04-01
U025931,1,927.09,2024-05-26,casual,2024-04-01
U025937,1,451.27,2024-05-12,casual,2024-04-01
U025939,1,1109.85,2024-05-20,casual,2024-04-01
U025955,2,207.62,2024-05-04,casual,2024-04-01
U025956,1,731.12,2024-05-27,casual,2024-04-01
U025964,1,880.51,2024-05-18,casual,2024-04-01
U025965,7,653.1742857142857,2024-05-26,regular,2024-04-01
U025973,2,512.305,2024-05-12,casual,2024-04-01
U025995,4,970.9575,2024-05-26,regular,2024-04-01
U026001,2,1024.8000000000002,2024-05-20,casual,2024-04-01
U026004,1,813.99,2024-05-27,casual,2024-04-01
U026007,4,476.7175,2024-05-28,regular,2024-04-01
U026009,1,870.71,2024-05-03,casual,2024-04-01
U026016,1,973.94,2024-05-21,casual,2024-04-01
U026024,5,479.946,2024-05-21,regular,2024-04-01
U026025,1,938.56,2024-05-26,casual,2024-04-01
U026026,2,584.635,2024-05-29,casual,2024-04-01
U026034,4,466.805,2024-05-22,regular,2024-04-01
U026038,4,651.12,2024-05-25,regular,2024-04-01
U026039,1,741.58,2024-05-18,casual,2024-04-01
U026041,1,428.98,2024-05-14,casual,2024-04-01
U026042,1,1125.12,2024-05-23,casual,2024-04-01
U026044,1,558.04,2024-05-24,casual,2024-04-01
U026051,2,948.575,2024-05-26,casual,2024-04-01
U026054,1,1203.61,2024-05-25,casual,2024-04-01
U026055,1,409.85,2024-05-17,casual,2024-04-01
U026056,3,382.98333333333335,2024-05-19,casual,2024-04-01
U026057,6,850.86,2024-05-25,regular,2024-04-01
U026059,1,767.64,2024-05-27,casual,2024-04-01
U026068,2,690.5250000000001,2024-05-23,casual,2024-04-01
U026069,1,267.11,2024-05-01,casual,2024-04-01
U026073,1,741.57,2024-05-26,casual,2024-04-01
U026074,1,470.51,2024-05-26,casual,2024-04-01
U026078,6,641.3933333333333,2024-05-29,regular,2024-04-01
U026082,8,572.9925,2024-05-26,power,2024-04-01
U026083,2,866.905,2024-05-08,casual,2024-04-01
U026087,5,601.376,2024-05-21,regular,2024-04-01
U026100,2,525.35,2024-05-28,casual,2024-04-01
U026107,8,566.00625,2024-05-20,power,2024-04-01
U026116,2,623.2,2024-05-23,casual,2024-04-01
U026119,2,341.59499999999997,2024-05-20,casual,2024-04-01
U026125,3,514.15,2024-05-15,casual,2024-04-01
U026126,1,443.22,2024-05-11,casual,2024-04-01
U026127,1,597.13,2024-05-23,casual,2024-04-01
U026128,2,406.235,2024-05-03,casual,2024-04-01
U026131,2,983.5899999999999,2024-05-21,casual,2024-04-01
U026134,1,374.66,2024-05-02,casual,2024-04-01
U026140,1,851.92,2024-05-18,casual,2024-04-01
U026145,1,595.15,2024-05-05,casual,2024-04-01
U026146,5,723.024,2024-05-27,regular,2024-04-01
U026147,1,391.36,2024-05-20,casual,2024-04-01
U026155,4,691.9125,2024-05-27,regular,2024-04-01
U026158,4,465.76250000000005,2024-05-28,regular,2024-04-01
U026168,1,769.18,2024-05-16,casual,2024-04-01
U026172,1,865.82,2024-05-28,casual,2024-04-01
U026177,1,584.16,2024-05-08,casual,2024-04-01
U026180,1,721.79,2024-05-19,casual,2024-04-01
U026184,4,677.6525,2024-05-21,regular,2024-04-01
U026186,1,100.03,2024-05-27,casual,2024-04-01
U026188,2,599.585,2024-05-26,casual,2024-04-01
U026195,1,217.57,2024-05-14,casual,2024-04-01
U026209,3,934.0933333333332,2024-05-17,casual,2024-04-01
U026210,1,1159.83,2024-05-04,casual,2024-04-01
U026225,3,605.0233333333333,2024-05-17,casual,2024-04-01
U026230,5,252.35399999999998,2024-05-14,regular,2024-04-01
U026237,3,474.56333333333333,2024-05-28,casual,2024-04-01
U026241,1,835.33,2024-05-26,casual,2024-04-01
U026243,2,1029.2350000000001,2024-05-19,casual,2024-04-01
U026255,2,395.555,2024-05-20,casual,2024-04-01
U026259,1,679.3,2024-05-05,casual,2024-04-01
U026263,1,912.84,2024-05-13,casual,2024-04-01
U026266,2,465.295,2024-05-22,casual,2024-04-01
U026267,4,1007.2149999999999,2024-05-18,regular,2024-04-01
U026269,1,652.27,2024-05-22,casual,2024-04-01
U026272,1,703.46,2024-05-07,casual,2024-04-01
U026277,1,950.77,2024-05-24,casual,2024-04-01
U026280,1,1137.12,2024-05-23,casual,2024-04-01
U026285,2,470.94,2024-05-11,casual,2024-04-01
U026286,1,748.68,2024-05-18,casual,2024-04-01
U026288,1,1114.21,2024-05-19,casual,2024-04-01
U026292,2,635.845,2024-05-12,casual,2024-04-01
U026298,3,367.22,2024-05-19,casual,2024-04-01
U026305,1,1025.31,2024-05-03,casual,2024-04-01
U026306,3,947.96,2024-05-25,casual,2024-04-01
U026307,1,181.33,2024-04-30,casual,2024-04-01
U026309,2,843.005,2024-05-25,casual,2024-04-01
U026311,1,492.75,2024-05-29,casual,2024-04-01
U026314,2,361.595,2024-05-28,casual,2024-04-01
U026319,1,582.27,2024-05-13,casual,2024-04-01
U026323,2,500.05,2024-05-29,casual,2024-04-01
U026324,1,267.94,2024-05-21,casual,2024-04-01
U026330,4,447.94,2024-05-21,regular,2024-04-01
U026346,1,404.73,2024-05-26,casual,2024-04-01
U026350,6,727.3299999999999,2024-05-29,regular,2024-04-01
U026356,1,399.06,2024-05-28,casual,2024-04-01
U026360,1,388.51,2024-05-27,casual,2024-04-01
U026365,3,480.45000000000005,2024-05-23,casual,2024-04-01
U026368,1,1212.47,2024-05-18,casual,2024-04-01
U026369,3,711.6433333333333,2024-05-22,casual,2024-04-01
U026371,7,443.75,2024-05-24,regular,2024-04-01
U026372,3,655.4166666666666,2024-05-23,casual,2024-04-01
U026375,3,647.2533333333334,2024-05-20,casual,2024-04-01
U026379,1,295.63,2024-05-11,casual,2024-04-01
U026380,5,915.492,2024-05-26,regular,2024-04-01
U026385,1,386.31,2024-05-17,casual,2024-04-01
U026412,5,973.7279999999998,2024-05-18,regular,2024-04-01
U026417,6,635.3733333333333,2024-05-29,regular,2024-04-01
U026422,1,596.9,2024-05-02,casual,2024-04-01
U026429,1,759.8,2024-05-29,casual,2024-04-01
U026431,1,255.64,2024-05-09,casual,2024-04-01
U026434,6,649.7866666666667,2024-05-29,regular,2024-04-01
U026438,1,434.67,2024-05-25,casual,2024-04-01
U026443,1,134.39,2024-05-15,casual,2024-04-01
U026448,2,1108.545,2024-05-20,casual,2024-04-01
U026449,2,486.53499999999997,2024-05-28,casual,2024-04-01
U026454,1,493.03,2024-05-25,casual,2024-04-01
U026456,1,832.87,2024-05-17,casual,2024-04-01
U026457,1,979.5,2024-05-02,casual,2024-04-01
U026460,1,512.63,2024-05-29,casual,2024-04-01
U026467,1,654.7,2024-05-03,casual,2024-04-01
U026476,1,434.62,2024-05-21,casual,2024-04-01
U026483,1,331.72,2024-05-15,casual,2024-04-01
U026484,1,1107.43,2024-05-17,casual,2024-04-01
U026493,6,978.5366666666665,2024-05-29,regular,2024-04-01
U026509,2,1013.44,2024-05-23,casual,2024-04-01
U026511,1,627.98,2024-05-22,casual,2024-04-01
U026515,1,1155.47,2024-05-15,casual,2024-04-01
U026521,3,1081.5866666666666,2024-05-21,casual,2024-04-01
U026524,4,509.84250000000003,2024-05-29,regular,2024-04-01
U026525,1,529.87,2024-04-30,casual,2024-04-01
U026529,1,313.29,2024-05-22,casual,2024-04-01
U026531,3,709.6866666666666,2024-05-29,casual,2024-04-01
U026536,8,411.41375,2024-05-29,power,2024-04-01
U026539,1,1092.1,2024-05-14,casual,2024-04-01
U026540,1,249.08,2024-05-01,casual,2024-04-01
U026548,1,576.63,2024-05-08,casual,2024-04-01
U026553,3,690.0433333333334,2024-05-27,casual,2024-04-01
U026554,4,646.8924999999999,2024-05-29,regular,2024-04-01
U026556,1,1048.05,2024-05-04,casual,2024-04-01
U026559,12,741.9891666666667,2024-05-28,power,2024-04-01
U026563,1,195.21,2024-05-02,casual,2024-04-01
U026571,6,732.48,2024-05-23,regular,2024-04-01
U026574,1,717.42,2024-05-22,casual,2024-04-01
U026576,1,192.96,2024-05-11,casual,2024-04-01
U026578,1,672.05,2024-05-12,casual,2024-04-01
U026583,2,1009.1600000000001,2024-05-23,casual,2024-04-01
U026584,5,662.466,2024-05-22,regular,2024-04-01
U026606,2,237.14000000000001,2024-05-22,casual,2024-04-01
U026608,1,1152.01,2024-05-27,casual,2024-04-01
U026609,1,174.26,2024-05-25,casual,2024-04-01
U026612,3,545.06,2024-05-18,casual,2024-04-01
U026615,3,438.15000000000003,2024-05-26,casual,2024-04-01
U026618,4,848.9025,2024-05-25,regular,2024-04-01
U026625,1,998.56,2024-04-30,casual,2024-04-01
U026629,4,417.7575,2024-05-21,regular,2024-04-01
U026630,6,712.5266666666666,2024-05-27,regular,2024-04-01
U026632,1,405.56,2024-05-06,casual,2024-04-01
U026649,1,715.34,2024-05-06,casual,2024-04-01
U026662,2,859.64,2024-05-14,casual,2024-04-01
U026671,5,721.372,2024-05-28,regular,2024-04-01
U026676,9,690.1544444444445,2024-05-26,power,2024-04-01
U026678,7,666.4457142857143,2024-05-27,regular,2024-04-01
U026681,1,545.59,2024-05-20,casual,2024-04-01
U026683,4,598.0475,2024-05-23,regular,2024-04-01
U026692,2,840.9749999999999,2024-05-25,casual,2024-04-01
U026694,2,390.635,2024-05-05,casual,2024-04-01
U026695,1,431.59,2024-05-20,casual,2024-04-01
U026696,1,451.0,2024-05-13,casual,2024-04-01
U026698,1,439.88,2024-05-22,casual,2024-04-01
U026699,6,263.08166666666665,2024-05-29,regular,2024-04-01
U026701,2,465.815,2024-05-27,casual,2024-04-01
U026708,1,622.4,2024-05-21,casual,2024-04-01
U026715,2,638.9549999999999,2024-05-25,casual,2024-04-01
U026717,3,704.1933333333333,2024-05-12,casual,2024-04-01
U026732,1,107.59,2024-05-09,casual,2024-04-01
U026742,1,822.26,2024-05-11,casual,2024-04-01
U026743,1,1166.29,2024-05-20,casual,2024-04-01
U026749,1,1114.85,2024-05-17,casual,2024-04-01
U026750,5,640.068,2024-05-25,regular,2024-04-01
U026753,1,1002.63,2024-05-22,casual,2024-04-01
U026754,1,371.1,2024-05-25,casual,2024-04-01
U026765,2,800.1299999999999,2024-05-23,casual,2024-04-01
U026766,4,640.3774999999999,2024-05-27,regular,2024-04-01
U026767,1,981.67,2024-05-16,casual,2024-04-01
U026771,1,489.38,2024-05-27,casual,2024-04-01
U026775,1,1183.91,2024-05-22,casual,2024-04-01
